ID,YearBuilt,Age,ConcreteType,DesignType,Rated_Load_Capacity,SlabThickness,Bear_Surface_Area,No_Of_Beams,Length,Width,Height,MinimumTemperature,AverageTemperature,MaximumTemperature,MinimumRelativeHumidity,AverageRelativeHumidity,MaximumRelativeHumidity,AverageWindSpeed,MinimumNO2,AverageNO2,MaximumNO2,MinimumSO2,AverageSO2,MaximumSO2,MinimumCO,AverageCO,MaximumCO,MinimumCO2,AverageCO2,MaximumCO2,MinimumRain,AverageRain,MaximumRain,MinimumWaterLevel,AverageWaterLevel,MaximumWaterLevel,MinimumTrafficVolume,AverageTrafficVolume,MaximumTrafficVolume,SpeedLimit,No_of_Maintenance,No_Of_Vehicle_Passed,AverageTimeGapInMaintenance,Ultrasonic Testing (UT),Ground Penetrating Radar (GPR),Acoustic Emission (AE) Testing,Rebound Hammer Test (Schmidt Hammer Test),Crack_Surface_Area,Durability,RemainingLifeSpan,MaintenanceRequired
173,1985,40,Self-Consolidating,Arch,27.13248442051139,0.7391138891063556,27.647751284331925,10,114.20077283760617,9.99281459261611,7.010814532739596,-25.07886116130136,9.218848075277284,20.544800726210816,11.387723043286112,47.541334857208355,76.71898312972392,5.478810211257827,19.885555313616884,48.48133681182691,87.12626484616467,6.117652733813874,14.614102248144095,45.34318473722561,0.8519182397437228,3.3290431100361437,9.402712527660922,330.323314152114,448.0561066240106,536.5774870886456,2.9219572393362805,17.82025566256243,72.43311478560594,0.3240248969292546,3.857375345626363,5.960218463891151,653,3843,5206,53,2,3314636,4.958193641647592,0.9856024304591239,0.20926573779594437,0.8641380604182325,0.057084301433349416,1.593814504669282,86.84739861807098,10.422207935108007,No
174,1990,35,High-Strength,Cable-Stayed,12.405205382065732,0.40413754756002773,43.14214099224433,5,329.311078800652,34.252864023051735,74.13839018288101,-15.321323694726594,11.482139332502872,39.23029246755064,23.132654215856057,42.681697869300194,91.47706723287268,15.268119689794728,12.717869782014457,31.075732041379155,80.36424515743121,0.59253274729132,16.840851487134884,38.43212371307685,0.33439279450826453,3.7867569173093685,5.015793243477047,327.1121762355898,444.9258012299313,522.2421719377085,5.420256347779126,32.157816651525266,185.0406299946476,0.09279138479576488,1.2041638966884989,8.707482200764172,119,4017,5133,35,0,6531146,4.467005660531431,0.3314620622866412,0.2001124383989128,0.7016134340669916,0.002272475134946994,4.066372489333226,52.70914419001287,18.54318807144534,No
175,1934,91,Normal,Cable-Stayed,95.29276497281306,0.24478728146187195,89.29593988654219,7,656.3919573757248,42.18829110067696,31.161743047242272,-11.707097617399732,23.95772744605826,22.505419850395644,11.733550829689133,41.97046844986887,73.43615776116809,2.6800065733765632,2.6984479618876955,49.43753106629869,90.17738945720708,2.0282911975407525,11.382307543950532,43.632096932664055,0.9727148056021817,2.9358919130176155,6.35538874450546,333.67704608025105,387.1854792243051,591.2809906300475,7.494578400170928,17.777798386377853,125.54633817205244,0.3911968935489105,3.4102247222397812,9.622846122257645,318,2845,5694,84,1,709977,7.504843529683553,0.022654333425934814,0.7611299732543919,0.9149492836227979,0.9152682936083651,0.5211413722189684,64.93749480775007,50.95114322473804,Yes
176,1964,61,High-Strength,Beam,71.5469432531687,0.7473791446450986,138.47539148584985,3,999.4248856886417,10.251757517379023,29.72246931770199,-9.61726688039818,14.149658962063265,32.81523178840779,19.51685127065776,54.118833897530614,93.29605138292084,11.359774731170354,14.719154954576004,32.95021663316645,78.43493152003245,6.880948874689382,29.0664089357977,53.566530392069794,0.40253435010108407,4.32126818817652,9.046766694935075,300.5713289598883,374.35015661858006,515.393518755039,4.403407582559224,49.20094464939813,108.737891625869,0.47311941031042826,2.9535699972233838,8.18963733665203,955,4444,5442,111,4,8181021,8.399199315446674,0.08643186313819973,0.6032564170129266,0.38713717965564864,0.05397629615658639,0.3581332350340727,85.57870105399897,1.479619655500164,Yes
177,1998,27,High-Strength,Truss,96.13270945388443,0.7002547766528417,33.016603118644,2,470.98529991947316,8.008374447748174,8.032981155296927,-25.101622424313156,22.274151365556843,47.41944935633286,14.222817046389583,69.31029240337537,86.78167436595093,12.613435660276217,3.35872209153673,26.223110510289644,94.04981174505839,5.905078874411504,25.140068909995573,38.787149730490825,0.2473387277753064,3.4853952551843177,7.663164849862044,317.65697300035924,398.02101697820393,586.5334847139604,5.642550077894404,46.929431964934096,73.9087797965559,0.35480121117408225,2.541235590651174,8.614350883245477,309,3989,9170,72,6,3906625,2.811378749649744,0.883117598271131,0.320242807509737,0.21945311662384315,0.8902491167353563,7.317003765016631,91.76003007462458,38.44856681729619,No
178,2000,25,Self-Consolidating,Cable-Stayed,87.74642646734995,0.7406107346897095,128.29878494293916,18,812.6077395360285,23.267837369131747,83.69193573047961,-13.85521858319883,29.903921267096152,23.5802187433662,27.35567244873787,51.81632831837942,99.51435603324069,13.749563738685797,10.127497821255487,47.00229078284448,66.72741155617425,1.5656037537449807,11.235813953763454,38.5341735730656,0.994499025860881,2.1714250732685465,8.969761947197696,329.3534135655347,372.7109902300133,562.6245472256436,8.845255682052539,42.62116324531477,141.1857552028555,0.6736928811978676,1.073188137054109,9.322280284752152,322,3660,9040,48,14,4307495,7.755691606746736,0.371834682669533,0.2815651945242751,0.595036348043178,0.5148311582342031,6.351555738926804,56.71740774648451,43.01675881827332,No
179,1946,79,High-Strength,Arch,40.64199334213669,0.40894372324686384,158.2734125806035,5,916.7072335414954,18.656315443251373,59.98975350866469,-4.994211018743702,19.543346327781908,41.15600447823958,28.476922386000602,69.02332444325043,72.31344723169478,3.2130163482177165,19.029395839414445,40.770891764825606,86.39274253450188,3.4763316677173597,28.985399468884047,49.17014381640039,0.7969238079846989,1.2607923139857635,8.566895378215662,307.8670368680959,382.70063026113553,523.5139288656268,3.1974073567787786,11.035865086787231,141.13796596325955,0.3858809831192136,3.586615675160748,6.203697039575594,223,2852,7518,119,16,5415768,3.5712863860859225,0.3473737054212871,0.1581045720779859,0.6615217221043389,0.4716106334438471,1.7178975222839277,56.01484001104933,30.89832272215247,Yes
180,1977,48,Normal,Beam,20.141474117995614,0.6135705737802907,33.46425978783266,6,19.53213959294328,16.73104328592412,51.06005811030604,-9.994292765422014,20.35344426603182,28.508991016845314,27.05850360365761,66.72823203524088,93.99600172393127,4.148999025116136,10.285609310863222,49.5696944828988,69.63062722183871,9.412496430265783,19.899553557963827,54.68310131338065,0.04970203463507872,4.152566811741968,7.4145806068890865,317.22275130503294,353.39480014148563,456.2462806813377,2.107467722149777,27.523722311657032,176.29042921362094,0.3726134696018777,2.6457388640227855,9.592938912568261,647,1993,9364,75,8,9357514,4.381503529597793,0.8240835429422162,0.0060278443246921665,0.8801248766004489,0.7936137970914836,3.547643718703198,93.0586982899625,17.092454269796033,No
181,1902,123,Self-Consolidating,Arch,54.9151115374124,0.48936224111319127,133.03841627844167,19,296.0513212368089,14.51282611792316,69.20221670910381,3.656780458448651,18.805213940186327,24.849788441387332,16.7062922567294,45.27570137212922,84.12208339062381,2.47911182221912,12.011717014417107,34.660513552038545,77.1207322348655,6.969398269784895,15.428339598864051,54.63010831451883,0.8434220418506249,1.9048797769590302,9.484805022240556,336.47792145398034,414.2155884469079,586.0214678390511,2.505182572514666,14.71950577905723,75.24184747697478,0.06477723877602592,4.872524418896745,7.875770262974102,949,2013,8879,114,10,6086985,8.946999860929196,0.7009435978001617,0.7424569653429561,0.43052669484234174,0.4928073079378972,3.912374662243278,78.99213300596313,57.69461422391389,Yes
182,1900,125,Normal,Suspension,12.413241803590392,0.8541591511565962,192.1864174898064,14,109.35615549817112,19.26162574886846,37.81015822686607,8.042840548380205,14.88765863360438,27.20738717365274,17.35084514272355,66.50513261891659,71.29995011563575,3.425122789295465,8.564423770656624,48.957861940171625,72.1257177752968,2.1971850485034103,28.571735220142834,41.408084348829895,0.3492264528097927,3.3595180403559173,8.291821133418413,322.8882415070903,359.8808844778957,590.7502186960779,1.1510987777608528,23.059617654916288,132.0262231094032,0.02776274095396747,3.8851656999291393,7.062112201692927,116,1784,6914,38,0,7130272,4.812412094535378,0.8726463848925788,0.7408553060124726,0.5147067534007332,0.5667831774405148,0.1433046727896492,86.46633236624868,16.156820170531727,Yes
183,1904,121,Self-Consolidating,Beam,23.492496532910465,0.25551732969493435,193.8050568670821,12,778.2996465526885,48.44184963733145,59.10007550378297,2.6741579261745727,9.643687054071005,32.18210951079629,19.236723251294183,47.72470465820729,95.03668372022179,16.66050055795686,16.201075942270705,33.6285146749109,94.88871981662024,7.581539704989803,27.042155726331146,32.285230199341534,0.3124470707714545,4.649819065030229,5.569367083954532,327.4718966656835,428.07412389378857,545.4784104647604,8.411965984610237,15.714984809565768,76.87436754431832,0.5165715397427822,3.4784360772833365,6.082427284966089,881,3519,9887,86,11,9021504,8.265780178200188,0.24888078866974928,0.5523693323370309,0.42603533494719115,0.32264605893880394,2.337106849385365,89.48486902982447,52.417261116679825,Yes
184,1989,36,Self-Consolidating,Beam,31.00893661135752,0.42035343155330873,40.71589471640019,2,571.3799226249056,43.59519250166643,28.680973765724342,-28.1047278176899,29.43772370953901,44.16166945535612,14.672365089473125,41.57516382014376,85.58649934388235,2.2745577801830374,3.8428009445576716,49.79789812468363,95.51846624875702,0.786471930455126,16.861447541114345,35.66137516998428,0.4131901689185066,3.2965548460009746,9.643733623158138,317.4406801040578,396.4240446001438,588.5172410065221,2.6079674747197465,24.06526577492018,188.60293364350755,0.401715849032767,2.650740829833517,5.01362049933491,907,3029,6444,98,17,6248391,2.4500768476160046,0.31027641764609437,0.6876978128624587,0.9184075667067875,0.5870967649799154,7.939521814911231,80.31515769382182,50.90697868331231,Yes
185,2018,7,High-Strength,Cable-Stayed,69.90819365300277,0.6823629953362953,154.34377644686043,13,104.60434431308164,32.06106902088287,10.980738666794451,-21.413090118544545,16.94918580473396,35.454632245196265,22.974092417652002,43.60195067455904,82.64041279478965,8.028826563346733,10.316214761215555,45.54891557850561,71.91664920588406,8.277775582009765,24.43252859388705,35.16566293847666,0.06113600092476501,3.2112495823290312,9.984630728909128,305.15879661334316,422.16056826538,513.4815767792709,0.6167901457553759,12.486803733320148,85.44570775174367,0.3080699742444455,2.6643653760060477,9.422146324828077,110,2688,8283,52,0,7441285,6.120947475650389,0.20204438895016086,0.09799240740553383,0.08209295112679937,0.5736894437946449,3.781497210582301,62.68169295911206,59.55980065947251,No
186,1913,112,Normal,Suspension,55.88897265586865,0.36417902165921723,170.86016260209155,14,426.51713136386354,41.02135522534691,58.32761843941883,-26.495707199925288,28.3970944716365,30.505051401237825,31.133406776601632,55.49329835356411,89.42227399572465,0.3085400404764038,7.033373770184861,29.8739409659307,72.47088110555643,9.511603973069704,14.666168947921074,34.53069451241568,0.36318486678865947,4.024139250033608,8.084065299486351,320.7169271014277,430.6627350741288,549.6168800379852,4.763398296450298,33.195395362070705,92.17831229868844,0.4968883442282357,3.1735137821022428,5.810119496017004,373,2126,7441,63,5,6493216,1.85686867779053,0.8286654483684844,0.41566011780185785,0.8850416741374042,0.4763765328206443,0.40544947973423007,82.32050756119312,25.619914400421695,Yes
187,2002,23,Self-Consolidating,Cable-Stayed,37.2177600501518,0.7381707487782996,178.90301523119373,5,518.8296784739573,5.66309919888269,26.013213378315143,-12.646711198012536,11.495658743831676,25.27999102435214,34.10846173002933,58.71267725278454,81.64986120847824,15.271265694430669,17.06177067975197,33.32805502111949,77.17548358589866,6.38442037455548,29.475130635558088,58.81682722332168,0.6899724574904976,3.1550578401982583,7.611188660323424,317.7382170949244,385.82121387940384,458.78443630873505,0.2808904348762997,29.799979089413707,114.20594016559608,0.9810087315961052,4.790331091883414,9.036939262379342,205,1513,8820,45,0,6243366,6.47692928720781,0.847511455742703,0.63151863227036,0.06777559051174353,0.15226521799448567,4.0582315911230395,91.89338308907713,38.29639169643077,No
188,1926,99,High-Strength,Truss,60.82915592722059,0.3094180025601224,71.49946952594362,13,700.7739285421468,10.015489342449797,76.25400719266122,-1.0479833677199615,7.713617618675823,27.61364575289351,10.692161853247391,40.750080144810454,84.03487823250454,19.14387173738629,9.130167710137815,44.72096501949157,57.58307709722714,1.7303014890536972,13.370771847757796,40.86266834937439,0.21146559155983125,1.2943615992262245,5.1632728951539395,348.5883352736101,385.0239161196535,565.2328925638913,6.172981153029403,13.571217472655842,51.82075399759704,0.6223670242100703,1.5027395410178483,5.062300640760517,387,2455,9987,95,1,3173436,2.3343003898666543,0.7374053254606905,0.9957251940222841,0.2845472762120532,0.9441042448529569,5.773791678223935,84.52172449532245,5.522763697783583,No
189,1908,117,Self-Consolidating,Arch,21.268238399953056,0.2182498334997625,61.32250539854898,7,781.6893933262708,18.16076957287449,47.92510012943081,-28.705780490890827,20.921893175018354,48.37137769285296,11.359246209846663,61.106422251471315,79.63271315745217,5.986783328650118,4.558071772340591,40.56677304693021,94.21789148952442,0.3448109173238467,16.100196810344446,47.4191947894126,0.7979822953689333,2.2853383996152323,8.889703307053072,309.3589787603811,413.34067942310645,495.7757009971101,1.621765495328663,33.45882519501161,174.77519417932547,0.5584718798269437,1.3897341259951,8.737616210057478,590,4950,7467,77,2,4565582,6.202557446427812,0.641691540278189,0.5754550675658371,0.3163634027502963,0.8591405615044398,6.820325150117151,99.96608065217194,29.266956165303682,No
190,1978,47,Self-Consolidating,Arch,78.01373141367513,0.8907956262760963,19.09360238008772,14,96.9934799287679,33.97545499155788,28.787855556986663,-19.318028401649098,26.283455509052008,26.644573860281064,28.71982739711022,42.214715958503014,78.31864797320199,6.098182323767554,17.85879401665158,28.182362499831946,86.42507429331204,6.089345612924505,27.0788826166402,42.88326827019875,0.8263912036457958,1.8922065252697067,8.386834071101966,336.4851787376684,368.51212226925037,588.8039730660765,7.472017981025969,17.769106303220042,121.57276580173686,0.8244453722504371,1.851943961789127,5.312425945500305,314,1556,9783,92,10,8482520,9.144314042049325,0.5617069307011519,0.21767077228040965,0.37232504727806504,0.6920072632130845,3.4428541906500754,60.207591219179726,84.98925730463246,Yes
191,1914,111,Self-Consolidating,Cable-Stayed,74.08316248779559,0.46675552112582425,85.89963836712525,15,492.76913977701395,44.7536294422092,62.792857454446825,-26.244030943273543,21.555331331476122,29.778887559391464,23.73216803597449,59.505594678516424,83.46320924731097,11.47883278023194,10.861258675629857,41.37509694981594,71.90700520558147,1.1809225441361926,27.941301353537323,57.37768304992012,0.2586272855140884,4.303064674403776,9.261622809925349,319.389859291157,442.1207051662772,492.027654186049,0.6272401755805179,20.938879997596676,108.36680114308996,0.39757808405148953,3.424874682677368,7.520447665832448,860,2752,9935,114,1,7845712,7.41476879288502,0.00909430499799535,0.7734340844398155,0.7557527045212324,0.006772663786990263,8.738126247048987,90.7067856143573,60.24427704780121,Yes
192,1989,36,Self-Consolidating,Arch,29.485240811247646,0.3254791864488259,33.55172529182664,13,169.51220151260125,15.401307131915614,16.07897488253404,-13.595679930617127,23.570797304947256,34.64530226329293,20.320937932851137,41.791977012855355,82.9710975817828,2.6224943896652397,16.7724833922976,30.82461883432982,53.01747976162932,9.641129414861073,24.34623108837097,52.25080926021819,0.4754964659774972,3.2540312823066513,6.728256341298604,308.2252798638936,428.0481118888729,518.0183203620875,0.8462239175210751,31.506542996205916,152.5515729360621,0.6992580103364554,2.2439232302793592,5.485636973443359,527,4529,9486,52,18,9433676,7.624658420000949,0.9326308518031312,0.8877532548088745,0.9205882281244967,0.2587922628215338,0.7601158300096966,86.60075598794376,60.09514210943983,No
193,1941,84,Self-Consolidating,Arch,64.5752400198676,0.33816722059663984,159.38888988207142,3,755.7229995153789,11.264110546303291,77.33526865923014,7.013278757162254,20.21065211374949,33.55964811334568,33.4022464141826,48.97743647436245,72.9662651991348,12.04040421632036,7.658940218536081,35.455905972500105,70.26860622944928,5.7548421573637345,11.839137468546914,51.71028166930641,0.4054765644258749,3.491121376859697,7.997061598487249,334.7603602846696,384.8496256139761,514.5571771948415,1.1587629296533508,47.95996826607674,64.50272333299138,0.7942535436612593,1.6062092426346326,9.066670408614524,700,3271,6499,88,6,7061527,1.3094841752887247,0.09240235973803146,0.5884488517680208,0.05546171498302699,0.043702243580577615,7.701901666287958,85.68865704788519,9.302507794608928,Yes
194,2023,2,Self-Consolidating,Truss,55.29723438675141,0.9087163152276518,37.16364865502669,13,661.0921455704882,43.15637090453322,47.95690584785474,-13.486641003081587,23.659245945069163,29.180450169143747,24.738231378184647,66.51954387186949,78.37790019942308,11.005387226251486,19.165411201899463,45.457842549723765,51.35006779198412,4.225874141203595,18.962098724086843,43.83446612170683,0.9397994410939657,4.166281043151867,5.40774077366978,330.05072210915586,369.2444902180638,591.808132452074,4.274164386497931,44.64025952094175,193.16476633202842,0.39137420350025065,2.983309146403228,5.643910810919846,946,4408,7227,43,13,9399650,4.972912657359665,0.08280564128391199,0.7804017050175159,0.3481435769344092,0.042298623230382804,6.557990249242172,74.16101212205623,44.29086471247181,No
195,1976,49,High-Strength,Suspension,15.473468066481978,0.7235451249174498,165.59201646888337,7,725.7709445908176,23.411103989956835,82.20133468856429,-4.6106183661056335,13.611960557245697,20.48139679489724,27.65034703963237,68.80372925241772,74.49760947204159,7.9845191326888205,13.724595750732796,36.67295431102514,56.06856546367962,0.06037797417601687,16.90701987031554,52.39580590692602,0.8315162018767188,2.2796162389689134,7.322745944703364,345.3691903601198,415.3880638949047,569.628208083071,2.5791629587729528,32.19094626867035,122.47423774322516,0.3400203499472052,1.65636474217873,9.360448243486593,368,1501,5429,82,14,6927640,4.900076213887601,0.8612972393246532,0.951650109549873,0.24136492850257996,0.8926118154092323,4.0432868340323544,67.5112841043687,82.21162214093329,Yes
196,1950,75,Self-Consolidating,Beam,35.0338525152521,0.9650770132720721,30.446576680195072,5,84.24431472316856,36.477879807714615,18.119155153942003,-14.51899334304704,14.736635936120303,44.72488855922845,20.087131678712236,41.57031861359717,79.60455537652446,14.016944368119574,19.101999084027955,22.66339188664546,93.67674068409463,7.080993980666008,16.13828471265783,54.03854480874279,0.7540800813761391,4.486250614986416,9.763073129881608,325.7257978655214,350.21371560993094,486.21119862449916,5.42617556783529,21.943680089718754,68.05936553675451,0.5910751379552815,4.737595045557333,8.143148748402258,842,3749,8517,108,7,5270041,2.576533455238312,0.9494546939272261,0.36326109018182284,0.34681029320946555,0.4802894755436644,8.291967680479814,90.13326053879874,49.59095520644112,No
197,1962,63,Normal,Cable-Stayed,99.95344336214671,0.840032258702325,101.31694105961513,2,515.221366821969,29.66129231426526,41.34151628335787,-0.7417495633098454,24.506421817726423,22.306987164634226,18.916647230528255,64.69689388590379,85.2690856202693,10.87211770222021,5.452359675574039,21.84502679573067,66.71474759885504,6.315800902877142,15.448538067073345,59.48481331770221,0.7092526595517683,1.399411179034363,7.402613530889049,344.01338639675146,353.61771301847847,543.7173565038584,8.43537743533827,10.53368319284088,97.02233067286926,0.8156320727237859,2.0811034894993887,5.08985014847905,991,4230,5963,65,7,5148845,3.5014911371669726,0.612342731332332,0.3958069605265132,0.4180458865352419,0.7155077890167676,2.3071610407968803,86.94013395384144,26.182259201484335,Yes
198,1995,30,High-Strength,Cable-Stayed,18.958209499973442,0.8140341480225355,83.08050902440131,9,842.1748470260908,12.916013128213542,22.10282018046458,-0.27890955541728246,25.036732018200336,43.69810668693815,38.46146153334539,58.02162392668028,87.02032712374637,16.879382570549435,12.005301373823585,29.304045279045575,97.64731548590578,4.474111170680706,22.7575069946526,34.163725966293,0.011771223965962974,2.5883356136502482,9.777770792848356,337.1966739420668,377.2535279844179,566.8972461748004,3.5800893789592836,49.303937463664084,61.72553422151269,0.23918926886054015,4.232199368083285,5.91827665400322,776,4189,5415,50,6,5610260,4.759586161086241,0.3748904909849482,0.5752116957218407,0.917284938845939,0.9710687603221724,0.49159967480653766,93.45822643724762,44.10622874360439,No
199,2002,23,Normal,Truss,55.577017631994465,0.5998565276600658,124.29331907734361,9,716.207984560728,36.52588929204636,10.813579085389328,-24.478074869815302,7.0644543329011,29.214796684532395,30.962588880799842,68.03356953737257,94.934504404414,14.540125059228883,3.536690173968029,37.25853328034692,59.47275184143481,8.857555146927037,12.618224656499113,50.273917942712735,0.41774939658613186,3.850530643804496,9.53645848112501,341.9227128417866,418.32690166232555,566.9376606702282,4.494969260866613,31.83775692147577,154.0805744201364,0.3550146220217606,2.801372099931062,9.042627260375042,113,1533,6386,112,8,3719190,6.1640645447286015,0.007780040068227523,0.8368962993666227,0.3031257721043993,0.711489028202458,7.696076623138282,91.85369638535678,57.70700292686763,Yes
200,2012,13,Self-Consolidating,Truss,86.44003791531195,0.8566439189649164,108.56665276257905,13,863.1304992381127,23.935018376484607,95.75802559068812,-3.871797840494562,5.423539418833665,47.33777250363844,19.9117457428925,51.63757152804604,84.61876449839517,11.607368152251812,1.0244853695886724,42.57560754631622,77.25201499752606,4.0957275854351805,25.694480194878786,35.86800593476253,0.9630467969289773,3.19799414647963,7.70189329376629,318.65040166278095,399.9576327312838,472.23257675570187,1.6630976469587588,31.82838390550664,161.06828123203434,0.06831446881234282,1.7856058656636358,9.445805648860565,800,4198,9473,99,7,8879187,3.0731759406833947,0.16075644520064558,0.3360673240346205,0.09281295225592379,0.8077547393387086,4.25714210976318,86.05414277711824,63.477194212423484,Yes
201,1951,74,Normal,Beam,37.058668570464754,0.5301220307534813,123.73903996946852,5,214.04348948882782,17.948684217678288,74.03161252967045,-14.545878847642362,21.66316427497474,34.91434856478196,39.96990820847343,60.565054868082655,75.88681404955217,6.345403862461126,2.942241615022796,27.38776868253359,84.23786795040255,2.3982670788821614,16.266157191224178,48.99762957810626,0.2303260882559207,2.867144339088217,5.949774021128874,300.2549414871687,386.9447302385703,545.868093335513,7.870167777605746,49.20684608700834,160.03968646955505,0.9628906426697853,2.640255825059432,7.246370476675308,940,2158,7143,101,12,750232,2.0160077197874458,0.2810280141168263,0.7367959967983289,0.5774933041034391,0.7619931811168573,1.941178912098852,52.9899141128679,37.73438449690495,Yes
202,2024,1,Self-Consolidating,Suspension,33.46377750943755,0.8616003976258837,10.183100188772157,17,294.03166073285496,45.62142282834144,35.93250136138289,4.389878694404118,7.110849354169758,20.348552844791897,11.61971819440047,42.53736766665904,83.82473509596919,0.5749625362892452,14.746912414041821,39.309814049500794,89.82293767370477,6.626194711587385,17.23955128586731,37.289626083669205,0.1506506323036101,1.8982906156831518,9.203482725105841,347.1979605686847,399.8141190251902,519.3756760899088,7.970262997710606,31.632640722511432,129.42255241771505,0.22309935094739275,1.3503324750893508,8.472024393696678,426,1712,9374,94,0,3630498,2.7376386122832823,0.447567830373341,0.6066643300388459,0.40813498167875994,0.8206568323531169,7.4200621588752504,52.27575123290844,7.172390304753106,No
203,1995,30,Self-Consolidating,Cable-Stayed,90.17137465212913,0.8061930333496983,34.22568729075208,15,446.8662997786158,5.269362002623421,28.384285158168918,-23.68733490734452,9.285090345612048,35.54017507143319,22.894548594116912,49.086311691953085,98.64672414351332,7.426552855579294,17.299901338967118,30.9525485519148,54.976046556358995,9.15105308490588,26.543966104087357,32.27342105141135,0.9458725628746311,4.533154904843348,5.591374070558767,317.2392260748926,369.3605340471243,452.010996302785,7.507734038888777,11.280193078785526,178.59935268046982,0.4080437147783429,2.7148969230668034,8.64274290758092,219,4495,6151,32,6,257145,3.2955872626586356,0.4968115167565561,0.02796264856041808,0.9232911950137199,0.6287047810820899,6.562889825668416,95.09767345565442,32.13335091030803,Yes
204,1903,122,High-Strength,Truss,37.434695228341575,0.7427509004768409,108.25283510277109,15,528.0245695688469,23.219137939313672,24.410582118891814,5.897316995463399,9.930281345317763,47.28816568881602,39.433061907507565,53.93457387047197,95.79905582348496,15.46062239649105,1.2493810199961453,41.218673818675285,80.94891903398505,9.75394796905103,19.202499696050246,52.892901266219994,0.3914889958160144,4.478423343175967,5.408554272566742,323.63357698879446,382.8048880686742,477.0197659093181,0.8908299307722345,24.78161433337684,159.6336608056954,0.05776865272322085,1.7316376574530605,9.975946635655351,222,3505,8752,116,7,5918902,8.83693409448033,0.5002378133052849,0.8897589557364336,0.3658706359814675,0.4343908959364541,5.787372549314918,73.37539854245586,47.03190428561137,Yes
205,1993,32,High-Strength,Cable-Stayed,68.63439801275128,0.46377294877076536,53.63655970046183,3,259.64123624171395,18.523039744521277,9.085993029905179,-9.539111888453998,17.73344396898726,21.183314477829466,36.99293705716706,52.97563149013798,91.20050125403417,17.82641923821833,7.230454788437333,37.91637846368999,69.04515787286915,0.03982693367386658,21.46321030091092,41.71685824314278,0.3444614761103074,4.575553480394097,6.759611863002896,343.78428873014497,378.8922199476579,571.6792489872089,6.544678345638295,34.628191338586475,170.80697852474833,0.6466752700261462,4.700479731870752,9.31483982925157,539,2694,5485,85,6,9090225,1.1953384370938793,0.5960577327070886,0.2667151325362017,0.9432294434963837,0.4400767559997234,8.984337653161493,63.475206869539676,63.19176836334807,No
206,2000,25,Self-Consolidating,Arch,76.62816858978843,0.7045693098468482,24.500259388245972,18,387.42498113223945,7.451577089902434,14.753589182724088,-19.77920328863648,10.027853337561215,33.73842986587556,23.608710845022905,63.26670909982924,82.07458347970515,17.019914194168095,10.476429162806888,20.435141897823467,54.257003377519794,3.3424270126387845,20.041757940362984,37.37897156764257,0.6914510077321789,1.5368700529370347,8.458361469441453,304.4145720934848,367.5946733498148,489.3277187811194,9.383639654306531,17.066825419202168,109.63294874359966,0.5371726145037031,3.8105222292150036,9.155797140540724,291,4505,5410,100,15,1955647,3.8106665080965136,0.62985907012473,0.8243203633862732,0.3697212231647159,0.7029318895917187,1.5368351556357263,93.88648501080073,5.919357978794104,Yes
207,1922,103,High-Strength,Cable-Stayed,80.97559743763945,0.6054300998200635,51.363206090681054,9,690.172277110148,8.61904713512525,14.77618090939988,-16.613512332772373,9.522032594451478,40.98736281509659,31.41793972290161,42.92154549701651,78.40403608909183,7.39019848210482,9.125890632417843,43.066045353556085,65.58230145054739,4.730084365901071,18.388594974600615,53.467907353444446,0.6292726492316337,1.1622511430365936,8.233162233421956,312.9512611248104,390.14362356877194,581.4072718527484,9.528670426263101,47.639153361863976,106.12928670318675,0.04646186832669008,4.110257259110536,8.001827336209704,545,3349,6048,86,4,630899,3.011060735346856,0.8701079542129226,0.442536102665011,0.044077621035711,0.473383122569085,3.0058313096730735,69.52230518619366,4.087851876192195,No
208,2002,23,Normal,Suspension,99.52836735762968,0.5692342935407277,158.17331605441922,8,648.9275250680114,12.752910226109435,68.29517305544127,-29.79956330314102,5.266100266827385,21.98452279333835,21.10781873324934,41.78231616522316,83.69610993914755,0.5975730367918253,1.2486618842651365,39.799462131353906,85.76121880160184,7.389981675095413,23.035638319282416,41.96786289963979,0.04170572823793095,2.617684026543264,9.613526879834467,322.01825690049753,353.220160625015,458.6972373124416,2.4154171414859302,30.36593749442702,122.98306270344591,0.7872689772298821,3.000820372412438,9.587766794566233,955,4204,7696,106,1,7194559,5.354835935521121,0.5557943780538266,0.2031619281287359,0.6726906430041361,0.56349589333917,8.972312111858813,97.48490207526963,0.6526865547358929,No
209,2008,17,High-Strength,Suspension,82.28728627389103,0.9921970667067805,112.92187767664483,14,119.36835590263678,27.72498770010016,61.49722433371599,7.996373051903717,24.163625357610677,27.007512038591305,24.379406821010047,42.52067907552652,89.99465159165311,18.749717193649072,5.55614372046824,45.920304498196735,67.59205997615591,3.87794914290183,11.218531565828819,36.628614399041865,0.36860271972294456,4.808934533413032,6.149530534683043,327.3980615984357,382.0914187749778,478.4253934352521,5.401113581486522,41.97853061157737,80.42467903745678,0.47927004567006937,4.036221908835852,7.208130756082693,926,3859,9851,96,1,2987921,3.208378747504173,0.6974061821539069,0.5518701646148026,0.26134852593858793,0.9346423187152658,6.350597234657509,97.22381645148164,70.73152119150146,Yes
